"","Module","ENSEMBL","Symbol","ncbi","kTotal","kWithin","kOut","kDiff"
"ENSG00000238406","grey","ENSG00000238406","RNU7-171P","106479089",505.840858842703,NA,NA,NA
"ENSG00000238419","blue","ENSG00000238419","RNU7-186P","106480363",658.224404022701,133.138036391462,525.086367631239,-391.948331239777
"ENSG00000238741","grey","ENSG00000238741","SCARNA7","677767",569.336914609101,NA,NA,NA
"ENSG00000238755","grey","ENSG00000238755",NA,NA,677.710343116823,NA,NA,NA
"ENSG00000238793","blue","ENSG00000238793","SNORD124","101340251",637.698954162645,214.17516211103,423.523792051615,-209.348629940585
"ENSG00000238832","turquoise","ENSG00000238832","LOC124901856","124901856",804.459376900689,329.89998688277,474.55939001792,-144.65940313515
"ENSG00000239040","blue","ENSG00000239040",NA,NA,693.093359928788,234.212156406693,458.881203522095,-224.669047115403
"ENSG00000239122","blue","ENSG00000239122","RNU2-11P","106481637",658.304210156487,220.269982673515,438.034227482972,-217.764244809457
"ENSG00000239149","grey","ENSG00000239149","SNORA59B","677882",501.501346341493,NA,NA,NA
"ENSG00000239198","green","ENSG00000239198","RPL5P22","389644",558.902949702224,81.4927006407894,477.410249061434,-395.917548420645
"ENSG00000239203","grey","ENSG00000239203",NA,NA,540.409189989823,NA,NA,NA
"ENSG00000239213","turquoise","ENSG00000239213",NA,NA,773.972947996277,252.928620942659,521.044327053619,-268.11570611096
"ENSG00000239218","grey","ENSG00000239218",NA,NA,560.869328580842,NA,NA,NA
"ENSG00000239219","grey","ENSG00000239219","FHL1P1","100128164",565.441833058339,NA,NA,NA
"ENSG00000239223","green","ENSG00000239223","RPL34P31","729536",559.31463476746,98.0258837263383,461.288751041122,-363.262867314784
"ENSG00000239246","green","ENSG00000239246","RPS10P26","100271548",596.381225678786,119.858880270451,476.522345408335,-356.663465137884
"ENSG00000239253","tan","ENSG00000239253",NA,NA,542.972491833849,15.531894375481,527.440597458368,-511.908703082887
"ENSG00000239254","blue","ENSG00000239254",NA,NA,595.604484027173,134.56690740701,461.037576620164,-326.470669213154
"ENSG00000239264","grey","ENSG00000239264","TXNDC5","81567",632.979418487476,NA,NA,NA
"ENSG00000239268","grey","ENSG00000239268","LINC03051","127138867",593.694908838417,NA,NA,NA
"ENSG00000239269","green","ENSG00000239269","RPSAP4","145259",583.848349237987,100.485993967528,483.362355270458,-382.87636130293
"ENSG00000239272","blue","ENSG00000239272","RPL21P10","319143",592.857455512318,143.856824584848,449.00063092747,-305.143806342622
"ENSG00000239282","grey","ENSG00000239282","CASTOR1","652968",583.681288702614,NA,NA,NA
"ENSG00000239291","grey","ENSG00000239291","RPS2P47","644388",544.291298566298,NA,NA,NA
"ENSG00000239300","blue","ENSG00000239300",NA,NA,815.424160244675,293.986447907652,521.437712337023,-227.451264429371
"ENSG00000239305","turquoise","ENSG00000239305","RNF103","7844",635.915344754382,211.227832853686,424.687511900696,-213.45967904701
"ENSG00000239306","brown","ENSG00000239306","RBM14","10432",885.023324421723,425.399076486848,459.624247934875,-34.2251714480265
"ENSG00000239311","grey","ENSG00000239311",NA,NA,509.667057497815,NA,NA,NA
"ENSG00000239322","grey","ENSG00000239322","ATP6V1B1-AS1","101927750",523.618335585521,NA,NA,NA
"ENSG00000239332","grey","ENSG00000239332","LINC01119","100134259",578.288119508475,NA,NA,NA
"ENSG00000239335","grey","ENSG00000239335","LLPH-DT","103625681",495.489512581808,NA,NA,NA
"ENSG00000239344","green","ENSG00000239344","RPS6P9","100131467",558.480535593849,85.9421988611476,472.538336732702,-386.596137871554
"ENSG00000239345","green","ENSG00000239345",NA,NA,547.533129202756,73.9650470770992,473.568082125657,-399.603035048558
"ENSG00000239351","grey","ENSG00000239351",NA,NA,554.611247428747,NA,NA,NA
"ENSG00000239374","green","ENSG00000239374","RPL21P105","728693",540.679482545072,77.153644729479,463.525837815593,-386.372193086114
"ENSG00000239377","blue","ENSG00000239377",NA,NA,641.185979508822,189.756634144308,451.429345364514,-261.672711220206
"ENSG00000239382","blue","ENSG00000239382","ALKBH6","84964",870.512928524812,383.487024279722,487.02590424509,-103.538879965367
"ENSG00000239388","blue","ENSG00000239388","ASB14","142686",884.458389805,254.001721339191,630.45666846581,-376.454947126618
"ENSG00000239389","grey","ENSG00000239389","PCDHA13","56136",517.106328749052,NA,NA,NA
"ENSG00000239407","turquoise","ENSG00000239407",NA,NA,874.535484750492,392.237297721996,482.298187028496,-90.0608893065
"ENSG00000239413","green","ENSG00000239413",NA,NA,522.839027669976,72.4274402729721,450.411587397004,-377.984147124032
"ENSG00000239415","blue","ENSG00000239415",NA,NA,697.648370216067,186.353256681354,511.295113534712,-324.941856853358
"ENSG00000239419","blue","ENSG00000239419","RN7SL535P","106479417",723.213778230481,236.902996959107,486.310781271374,-249.407784312267
"ENSG00000239445","grey","ENSG00000239445",NA,NA,572.53178057022,NA,NA,NA
"ENSG00000239462","grey","ENSG00000239462",NA,NA,531.554562057676,NA,NA,NA
"ENSG00000239467","grey","ENSG00000239467",NA,NA,564.000104203343,NA,NA,NA
"ENSG00000239470","green","ENSG00000239470","RPL21P97","387753",586.058501214917,99.2338402832655,486.824660931651,-387.590820648385
"ENSG00000239472","grey","ENSG00000239472","RN7SL221P","106480982",489.983601008732,NA,NA,NA
"ENSG00000239474","grey","ENSG00000239474","KLHL41","10324",572.957146435694,NA,NA,NA
"ENSG00000239480","grey","ENSG00000239480",NA,NA,540.80525312957,NA,NA,NA
"ENSG00000239482","grey","ENSG00000239482","LOC105374042","105374042",530.65888671409,NA,NA,NA
"ENSG00000239483","grey","ENSG00000239483","RPS15AP16","100271358",523.16874693683,NA,NA,NA
"ENSG00000239486","blue","ENSG00000239486",NA,NA,695.091804117418,229.837870830446,465.253933286972,-235.416062456526
"ENSG00000239494","blue","ENSG00000239494","RN7SL333P","106481014",860.30292303811,332.796335422782,527.506587615328,-194.710252192546
"ENSG00000239503","grey","ENSG00000239503",NA,NA,555.816097348239,NA,NA,NA
"ENSG00000239508","greenyellow","ENSG00000239508","PLCH1-AS1","100874035",591.122748820601,31.5115057172503,559.61124310335,-528.0997373861
"ENSG00000239521","grey","ENSG00000239521",NA,NA,529.057243447543,NA,NA,NA
"ENSG00000239523","blue","ENSG00000239523","MYLK-AS1","100506826",605.095278720402,148.637019738308,456.458258982095,-307.821239243787
"ENSG00000239528","green","ENSG00000239528",NA,NA,500.930038864641,36.7533483346823,464.176690529958,-427.423342195276
"ENSG00000239532","green","ENSG00000239532","RPL21P45","727821",567.023881424017,71.9187717510781,495.105109672939,-423.186337921861
"ENSG00000239552","blue","ENSG00000239552",NA,NA,706.484260986751,182.513339205865,523.970921780887,-341.457582575022
"ENSG00000239556","brown","ENSG00000239556",NA,NA,587.748519317191,176.171689601461,411.57682971573,-235.405140114269
"ENSG00000239557","blue","ENSG00000239557","PPP2R5CP","140921",616.580628079612,132.663760113963,483.916867965649,-351.253107851686
"ENSG00000239559","green","ENSG00000239559",NA,NA,666.89341408047,131.796623746615,535.096790333855,-403.30016658724
"ENSG00000239569","grey","ENSG00000239569",NA,NA,645.801705487038,NA,NA,NA
"ENSG00000239571","yellow","ENSG00000239571","IGKV2D-30","28881",764.56910873676,369.393541746456,395.175566990305,-25.7820252438487
"ENSG00000239572","grey","ENSG00000239572",NA,NA,598.067040441022,NA,NA,NA
"ENSG00000239589","grey","ENSG00000239589","LINC00879","255025",535.997891888564,NA,NA,NA
"ENSG00000239593","grey","ENSG00000239593",NA,NA,506.595362305599,NA,NA,NA
"ENSG00000239605","grey","ENSG00000239605","STPG4","285051",562.417483041443,NA,NA,NA
"ENSG00000239620","grey","ENSG00000239620","PRR20G","100419008",554.174580151399,NA,NA,NA
"ENSG00000239622","green","ENSG00000239622",NA,NA,526.449419408609,49.6644351661042,476.784984242505,-427.120549076401
"ENSG00000239636","yellow","ENSG00000239636","TFAP2E-AS1","105378645",961.132631990787,496.275759891042,464.856872099745,31.4188877912969
"ENSG00000239649","grey","ENSG00000239649","MYADML","151325",545.821056002111,NA,NA,NA
"ENSG00000239653","blue","ENSG00000239653","PSMD6-AS2","100507062",1016.3545742426,352.09363428882,664.260939953785,-312.167305664965
"ENSG00000239665","blue","ENSG00000239665",NA,NA,937.835717499729,296.193108837964,641.642608661764,-345.4494998238
"ENSG00000239670","grey","ENSG00000239670",NA,NA,547.61470780176,NA,NA,NA
"ENSG00000239672","brown","ENSG00000239672","NME1","4830",740.633295815279,274.532626385853,466.100669429426,-191.568043043573
"ENSG00000239697","salmon","ENSG00000239697","TNFSF12","8742",722.16135238902,41.6845916652972,680.476760723723,-638.792169058426
"ENSG00000239704","blue","ENSG00000239704","CDRT4","284040",855.903905435343,293.694436868171,562.209468567172,-268.515031699001
"ENSG00000239713","yellow","ENSG00000239713","APOBEC3G","60489",883.875793035579,413.448949953469,470.42684308211,-56.9778931286412
"ENSG00000239719","tan","ENSG00000239719",NA,NA,512.433238001142,14.3025519165156,498.130686084626,-483.82813416811
"ENSG00000239739","grey","ENSG00000239739",NA,NA,538.006513808152,NA,NA,NA
"ENSG00000239763","blue","ENSG00000239763",NA,NA,906.265923292309,329.985735867381,576.280187424928,-246.294451557548
"ENSG00000239774","grey","ENSG00000239774",NA,NA,509.934561352619,NA,NA,NA
"ENSG00000239779","blue","ENSG00000239779","WBP1","23559",778.702938668314,307.499208679365,471.203729988949,-163.704521309584
"ENSG00000239789","grey","ENSG00000239789","MRPS17","51373",564.403753862737,NA,NA,NA
"ENSG00000239797","green","ENSG00000239797","RPL21P39","389156",539.695411629601,70.8815591966882,468.813852432913,-397.932293236225
"ENSG00000239819","yellow","ENSG00000239819","IGKV1D-8","28904",825.45236157393,433.123185029859,392.329176544072,40.7940084857868
"ENSG00000239827","turquoise","ENSG00000239827",NA,NA,654.981488029473,183.944926086356,471.036561943117,-287.091635856761
"ENSG00000239828","turquoise","ENSG00000239828",NA,NA,605.218944874837,163.791059440242,441.427885434595,-277.636825994352
"ENSG00000239830","grey","ENSG00000239830","RPS4XP22","100131614",491.111718068994,NA,NA,NA
"ENSG00000239855","yellow","ENSG00000239855","IGKV1-6","28943",838.103491752807,447.865096380774,390.238395372033,57.6267010087412
"ENSG00000239857","blue","ENSG00000239857","GET4","51608",614.463993601708,167.564273285489,446.899720316219,-279.33544703073
"ENSG00000239873","grey","ENSG00000239873",NA,NA,551.275772322149,NA,NA,NA
"ENSG00000239883","turquoise","ENSG00000239883",NA,NA,1083.94468640083,463.94352450085,620.001161899976,-156.057637399126
"ENSG00000239884","blue","ENSG00000239884","RN7SL608P","106480521",776.036932151061,256.42596485391,519.610967297152,-263.185002443242
"ENSG00000239886","grey60","ENSG00000239886","KRTAP9-2","83899",575.816110547069,13.0349830156856,562.781127531384,-549.746144515698
"ENSG00000239887","grey","ENSG00000239887","C1orf226","400793",504.635887525456,NA,NA,NA
"ENSG00000239893","red","ENSG00000239893",NA,NA,540.762269280168,55.451060712741,485.311208567427,-429.860147854686
"ENSG00000239900","turquoise","ENSG00000239900","ADSL","158",666.994705543309,198.638048662974,468.356656880336,-269.718608217362
"ENSG00000239908","grey","ENSG00000239908","RN7SL75P","107063539",545.674109347604,NA,NA,NA
"ENSG00000239911","grey","ENSG00000239911",NA,NA,549.972242427961,NA,NA,NA
"ENSG00000239912","turquoise","ENSG00000239912",NA,NA,685.300734871037,243.166910636146,442.133824234891,-198.966913598745
"ENSG00000239917","green","ENSG00000239917",NA,NA,584.268275388975,89.5180374430451,494.75023794593,-405.232200502884
"ENSG00000239920","grey","ENSG00000239920",NA,NA,618.407152267779,NA,NA,NA
"ENSG00000239922","grey","ENSG00000239922",NA,NA,522.591178116154,NA,NA,NA
"ENSG00000239939","grey","ENSG00000239939","RPSAP34","100270876",546.184176911829,NA,NA,NA
"ENSG00000239951","yellow","ENSG00000239951","IGKV3-20","28912",855.888402342767,466.903592119724,388.984810223043,77.9187818966811
"ENSG00000239959","grey","ENSG00000239959","ENPP7P2","100421813",508.357698716124,NA,NA,NA
"ENSG00000239961","yellow","ENSG00000239961","LILRA4","23547",901.876091111705,479.365416831023,422.510674280682,56.8547425503401
"ENSG00000239969","blue","ENSG00000239969",NA,NA,611.802604758305,177.258291710544,434.544313047762,-257.286021337218
"ENSG00000239975","yellow","ENSG00000239975","IGKV1D-33","28896",782.47898475553,377.953546087639,404.525438667891,-26.5718925802513
"ENSG00000239998","yellow","ENSG00000239998","LILRA2","11027",842.824727095323,413.494256102225,429.330470993097,-15.836214890872
"ENSG00000240003","grey","ENSG00000240003","RPL7P24","100127893",556.575997469381,NA,NA,NA
"ENSG00000240005","grey","ENSG00000240005",NA,NA,527.426845259374,NA,NA,NA
"ENSG00000240024","grey","ENSG00000240024",NA,NA,570.249901012152,NA,NA,NA
"ENSG00000240032","grey","ENSG00000240032","LNCSRLR","109729161",577.772822079476,NA,NA,NA
"ENSG00000240036","green","ENSG00000240036",NA,NA,572.626135308564,93.5226589027547,479.10347640581,-385.580817503055
"ENSG00000240038","blue","ENSG00000240038","AMY2B","280",845.950052992163,303.99786857511,541.952184417053,-237.954315841942
"ENSG00000240041","yellow","ENSG00000240041","IGHJ4","28477",865.211997456749,473.271367960074,391.940629496676,81.3307384633982
"ENSG00000240053","blue","ENSG00000240053","LY6G5B","58496",971.565956268597,417.734714136989,553.831242131609,-136.09652799462
"ENSG00000240057","grey","ENSG00000240057",NA,NA,509.752147698037,NA,NA,NA
"ENSG00000240065","yellow","ENSG00000240065","PSMB9","5698",881.447479980391,458.452748905607,422.994731074784,35.4580178308227
"ENSG00000240086","grey","ENSG00000240086","LOC102724019","102724019",545.865709605258,NA,NA,NA
"ENSG00000240087","green","ENSG00000240087","RPSAP12","387867",621.846040018831,134.106168976471,487.73987104236,-353.63370206589
"ENSG00000240096","green","ENSG00000240096","RPL18AP1","326289",554.57634588141,69.0848144112024,485.491531470207,-416.406717059005
"ENSG00000240103","grey","ENSG00000240103",NA,NA,551.087289938338,NA,NA,NA
"ENSG00000240132","grey","ENSG00000240132",NA,NA,532.272673297002,NA,NA,NA
"ENSG00000240137","grey","ENSG00000240137","ERICH6-AS1","101928085",570.867087173465,NA,NA,NA
"ENSG00000240143","yellow","ENSG00000240143",NA,NA,961.282931479768,502.283200499525,458.999730980243,43.2834695192815
"ENSG00000240160","grey","ENSG00000240160","RN7SL263P","106480993",522.063981671452,NA,NA,NA
"ENSG00000240184","grey","ENSG00000240184","PCDHGC3","5098",522.034787286268,NA,NA,NA
"ENSG00000240204","grey","ENSG00000240204","SMKR1","100287482",553.797152720407,NA,NA,NA
"ENSG00000240207","grey","ENSG00000240207",NA,NA,611.071376504563,NA,NA,NA
"ENSG00000240211","grey","ENSG00000240211",NA,NA,575.541161426956,NA,NA,NA
"ENSG00000240219","yellow","ENSG00000240219",NA,NA,849.430729682723,257.791731580453,591.63899810227,-333.847266521818
"ENSG00000240225","grey","ENSG00000240225",NA,NA,576.450236627247,NA,NA,NA
"ENSG00000240230","grey","ENSG00000240230","COX19","90639",514.914125071249,NA,NA,NA
"ENSG00000240231","green","ENSG00000240231",NA,NA,528.828092005709,76.5820783032204,452.246013702489,-375.663935399268
"ENSG00000240240","blue","ENSG00000240240",NA,NA,573.618475733848,124.234563348462,449.383912385386,-325.149349036924
"ENSG00000240244","grey","ENSG00000240244",NA,NA,586.062982818243,NA,NA,NA
"ENSG00000240253","grey","ENSG00000240253","FAR2P3","100288897",529.587647993839,NA,NA,NA
"ENSG00000240280","grey","ENSG00000240280","TCAM1P","146771",515.677081653263,NA,NA,NA
"ENSG00000240288","blue","ENSG00000240288","GHRLOS","100126793",724.556339424563,212.778443190282,511.777896234281,-298.999453043999
"ENSG00000240291","blue","ENSG00000240291",NA,NA,894.336663998762,315.413227336758,578.923436662003,-263.510209325245
"ENSG00000240298","grey","ENSG00000240298",NA,NA,486.711632966454,NA,NA,NA
"ENSG00000240303","blue","ENSG00000240303","ACAD11","84129",844.351651315759,253.395497301967,590.956154013792,-337.560656711824
"ENSG00000240322","blue","ENSG00000240322","RN7SL481P","106481054",826.017600235001,287.097053502702,538.920546732299,-251.823493229597
"ENSG00000240338","brown","ENSG00000240338","LOC100506281","100506281",525.275165210005,125.731780451285,399.54338475872,-273.811604307434
"ENSG00000240342","lightcyan","ENSG00000240342","RPS2P5","100130562",624.466783933241,19.8464109741043,604.620372959137,-584.773961985032
"ENSG00000240344","turquoise","ENSG00000240344","PPIL3","53938",620.724970121209,171.367468512032,449.357501609177,-277.990033097145
"ENSG00000240350","yellow","ENSG00000240350",NA,NA,720.865685769374,289.692643604243,431.173042165132,-141.480398560889
"ENSG00000240356","grey","ENSG00000240356",NA,NA,496.110597064717,NA,NA,NA
"ENSG00000240370","grey","ENSG00000240370","RPL13P5","283345",578.518332948777,NA,NA,NA
"ENSG00000240371","green","ENSG00000240371","RPS4XP13","390183",585.382932456578,103.926642974154,481.456289482424,-377.52964650827
"ENSG00000240373","blue","ENSG00000240373",NA,NA,705.001785077774,242.868409991059,462.133375086715,-219.264965095656
"ENSG00000240376","green","ENSG00000240376","RPS8P8","728553",664.792919939196,150.84007361402,513.952846325176,-363.112772711156
"ENSG00000240382","yellow","ENSG00000240382","IGKV1-17","28937",851.678025945553,454.433948962381,397.244076983172,57.1898719792094
"ENSG00000240386","red","ENSG00000240386","LCE1F","353137",679.671008982101,170.050612500147,509.620396481954,-339.569783981807
"ENSG00000240388","green","ENSG00000240388","RPS18P7","133790",568.128331307213,87.2652379093714,480.863093397841,-393.59785548847
"ENSG00000240392","green","ENSG00000240392","RPL9P3","641616",557.260559167911,76.4165291498567,480.844030018054,-404.427500868198
