"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol","entrez_symbol"
"ENSG00000277423",-0.236011032195943,-2.78898815168887,-1.80151528885602,0.0723390226044769,0.153129160317062,-5.3808408272721,NA,NA
"ENSG00000166801",0.213767513340861,4.85031430958857,1.80129165788892,0.0723743080919662,0.153182863953296,-5.972526230791,"FAM111A","63901"
"ENSG00000118515",-0.234821155256595,7.91902641504363,-1.80128741139677,0.0723749782591624,0.153182863953296,-6.25421948189221,"SGK1","6446"
"ENSG00000125652",-0.181115974151344,5.23912656998112,-1.80125454674708,0.0723801650207656,0.153182863953296,-6.03519347740568,"ALKBH7","84266"
"ENSG00000270557",-0.271007375430784,-2.67928728553472,-1.80112679507871,0.0724003299336333,0.153214411166933,-5.38519414002581,NA,NA
"ENSG00000115596",-0.390944766037806,-1.75994540110049,-1.80070167920526,0.072467465425261,0.15334254758587,-5.41609949716208,"WNT6","7475"
"ENSG00000238078",0.366205760931415,-1.79121637677718,1.80067673780051,0.0724714058298127,0.15334254758587,-5.40201275590022,"LINC01352","101929730"
"ENSG00000260123",0.402809461108649,-3.96639978158655,1.80063406538002,0.0724781479032294,0.153345676952182,-5.34832604626279,NA,NA
"ENSG00000258439",0.250808368025288,-4.42565091331155,1.80039060000863,0.0725166243258037,0.153415942953574,-5.34315429545678,"LOC100419503","100419503"
"ENSG00000070371",-0.281292421755496,2.31295458451293,-1.80028715381757,0.0725329776820633,0.15343939866003,-5.70466120532309,"CLTCL1","8218"
"ENSG00000213514",-0.291086093671058,-3.32168838157223,-1.80009572238889,0.0725632482311609,0.153482648531217,-5.37004599885914,NA,NA
"ENSG00000270765",-0.322063486752191,-5.51639466984675,-1.80009043164911,0.0725640849893089,0.153482648531217,-5.33469281852446,"GAS2L2","246176"
"ENSG00000112367",0.15023229661853,4.42710125193494,1.80005792719979,0.0725692259117946,0.153482648531217,-5.93329310083254,"FIG4","9896"
"ENSG00000280193",0.256848212660616,-1.46842221701681,1.79940526231887,0.0726725151040564,0.153689947018348,-5.41639205930934,NA,NA
"ENSG00000231607",0.194831680860444,1.38679300564206,1.79921215030328,0.0727030996942591,0.153737478095985,-5.58781200520536,"DLEU2","8847"
"ENSG00000163060",-0.335313541117363,-4.35756659251783,-1.79918385073521,0.0727075825960361,0.153737478095985,-5.35083866085474,"TEKT4","150483"
"ENSG00000136152",0.13565607389432,4.65434303643273,1.79916341533816,0.0727108198847707,0.153737478095985,-5.95911968609731,"COG3","83548"
"ENSG00000198400",0.323925534873748,-0.83221582930048,1.79871607284729,0.0727817156495138,0.153876211244774,-5.43984974045783,"NTRK1","4914"
"ENSG00000163882",-0.10914348838755,5.27484255284494,-1.79854318227199,0.0728091309137466,0.153918260289502,-6.03909000227913,"POLR2H","5437"
"ENSG00000221539",-0.267895715797978,-2.77281607934463,-1.798524020755,0.0728121698781649,0.153918260289502,-5.38706481606378,"SNORD99","692212"
"ENSG00000232065",0.279184236400506,-2.51608423399552,1.79808650004311,0.0728815878232772,0.154053826379788,-5.38686556597378,NA,NA
"ENSG00000235480",0.302494434596432,-4.57597860703618,1.79770661487105,0.0729419052701853,0.154158842979424,-5.34569797412186,"LOC105373496","105373496"
"ENSG00000279636",0.257496944666665,-3.40796908417478,1.79769595235374,0.0729435988357413,0.154158842979424,-5.36546086327144,"LINC00216","55451"
"ENSG00000237530",-0.42188329328479,-4.79975618272545,-1.79767363721425,0.0729471433332411,0.154158842979424,-5.34784458628129,NA,NA
"ENSG00000230834",-0.416726509264895,-5.2924323289979,-1.79701857057525,0.0730512560005659,0.154367667162205,-5.34310017753122,NA,NA
"ENSG00000267264",-0.211148828613772,-2.9952121668975,-1.7969621813673,0.0730602238901092,0.154375421224325,-5.38290949913693,NA,NA
"ENSG00000111328",-0.159912213218091,7.66638391451361,-1.79664174123103,0.073111202434238,0.154469993538878,-6.2412345833812,"CDK2AP1","8099"
"ENSG00000234985",-0.271108158310288,-4.1861188676123,-1.7966135627647,0.0731156867188251,0.154469993538878,-5.35762642408024,"RPL18P4","392979"
"ENSG00000228847",-0.308644227035828,-4.49111962876589,-1.7965526605129,0.0731253793957012,0.154469993538878,-5.35320113831455,NA,NA
"ENSG00000116691",-0.146603418421544,5.08104293919955,-1.79654757851062,0.0731261882510209,0.154469993538878,-6.02642488666023,"MIIP","60672"
"ENSG00000138785",-0.0983180320722643,3.36081929974213,-1.79649393148397,0.0731347272003701,0.154476831354936,-5.82654180065268,"INTS12","57117"
"ENSG00000278214",0.385870308176872,-3.79552265183358,1.79639783654775,0.0731500245922037,0.154481566970843,-5.35880440256939,"LINC02139","400548"
"ENSG00000160959",-0.13020313054929,4.95842577103323,-1.79638951453532,0.0731513495003348,0.154481566970843,-6.01258495198283,"LRRC14","9684"
"ENSG00000231503",0.156588100419811,-1.55754979139788,1.79637829742248,0.0731531353548481,0.154481566970843,-5.42080681062305,NA,NA
"ENSG00000277589",-0.247425157408403,-4.42162089312868,-1.7963348573738,0.0731600516974566,0.154481566970843,-5.35411661352079,NA,NA
"ENSG00000254681",-0.341139148070247,-0.25916553129561,-1.79631332849404,0.0731634796344954,0.154481566970843,-5.4901496413981,"PKD1P5","348156"
"ENSG00000288033",-0.256593844547217,-3.65254520279033,-1.79625853432887,0.0731722048333341,0.154488794204639,-5.36872073825086,NA,NA
"ENSG00000121075",-0.447122719235091,-3.2751177491469,-1.79621154963782,0.0731796871637758,0.154493396507773,-5.38028563426092,"TBX4","9496"
"ENSG00000258045",-0.234136688191346,-2.51248043563667,-1.79609880520884,0.0731976443205003,0.15451344788604,-5.39834400898382,NA,NA
"ENSG00000108700",0.42086596710538,0.861675614004752,1.79608532646814,0.0731997913636399,0.15451344788604,-5.54073557947096,"CCL8","6355"
"ENSG00000158481",0.449103827501312,-0.369968045982339,1.79575678671424,0.0732521408070711,0.154612748084238,-5.46320985918364,"CD1C","911"
"ENSG00000184005",0.384593629232238,3.10364597786068,1.79570280547885,0.073260745103009,0.154619708027618,-5.76514603222654,"ST6GALNAC3","256435"
"ENSG00000168530",0.33229616441993,-6.09935778865133,1.79552706100547,0.0732887635011632,0.154667638227574,-5.33443067987578,"MYL1","4632"
"ENSG00000146267",-0.367483556722284,3.03566664747596,-1.79542156697938,0.0733055863123236,0.154691936177001,-5.80649637284924,"FAXC","84553"
"ENSG00000011566",0.168139864098564,4.67571576305909,1.79532919282018,0.0733203195413128,0.154695240744329,-5.96652556387356,"MAP4K3","8491"
"ENSG00000166401",-0.221261944884119,3.63223693427287,-1.79532338438303,0.0733212460400042,0.154695240744329,-5.87309614400129,"SERPINB8","5271"
"ENSG00000185013",0.258719621744904,-4.21407468760259,1.7953118836368,0.0733230805422563,0.154695240744329,-5.3550352000853,"NT5C1B","93034"
"ENSG00000149656",0.377229411727576,-5.23079506222639,1.79519086955304,0.0733423859746967,0.15472476705226,-5.34248550138444,NA,NA
"ENSG00000251410",0.396623167201557,-4.75763111783797,1.79505947694195,0.0733633518228912,0.154752498896032,-5.3476547722706,NA,NA
"ENSG00000123496",0.825454268962128,0.7338451891307,1.79504191715506,0.0733661541478204,0.154752498896032,-5.51633184112968,"IL13RA2","3598"
"ENSG00000173705",-0.512497337152908,2.16860005479124,-1.79495813211378,0.0733795264146179,0.154769500623737,-5.71006671497413,"SUSD5","26032"
"ENSG00000272256",0.279830021718942,-4.75632723040312,1.79475640718859,0.0734117303396037,0.154826216082135,-5.34891648920947,NA,NA
"ENSG00000095587",0.303513944756503,-1.38865526781007,1.79453179335815,0.0734476019620863,0.154890657988372,-5.42714760692168,"TLL2","7093"
"ENSG00000144559",-0.0993265968087642,3.2578934429841,-1.79424250291132,0.0734938238653253,0.154976916272716,-5.81855819842893,"TAMM41","132001"
"ENSG00000232810",-0.378641444311914,-0.792637764418525,-1.79409900240807,0.0735167607744502,0.155008910698851,-5.46673636540955,"TNF","7124"
"ENSG00000261587",-0.345956487988996,-4.05320289628968,-1.79405739355358,0.0735234125711458,0.155008910698851,-5.36526387244527,"TMEM249","340393"
"ENSG00000279130",-0.279251284796043,-3.45521663420839,-1.79404773343755,0.0735249569555916,0.155008910698851,-5.37740263964922,NA,NA
"ENSG00000101266",0.111080922366541,6.84318826286418,1.79367591862307,0.0735844200624131,0.15512304919604,-6.17245548986295,"CSNK2A1","1457"
"ENSG00000260302",0.402849353907904,-3.68958562654338,1.79359692950725,0.0735970576106162,0.155138465529078,-5.36560003951597,NA,NA
"ENSG00000211452",0.259858289225439,-3.53666823517989,1.79345268197969,0.0736201405143223,0.155175896261687,-5.37022695814189,"DIO1","1733"
"ENSG00000270019",0.248755665471986,-3.12112433470482,1.79336101017924,0.0736348131866495,0.155195595848251,-5.37988477745227,NA,NA
"ENSG00000127580",-0.148196395423124,4.05930705747174,-1.79323016132179,0.073655760560966,0.155228516434308,-5.92225515561472,"WDR24","84219"
"ENSG00000197245",-0.230332748269719,0.423794086734855,-1.79319089854399,0.0736620470270181,0.155230536827658,-5.53982484159275,"FAM110D","79927"
"ENSG00000068489",0.182035083779719,4.9822952664275,1.79311683882509,0.0736739061208928,0.155244299467588,-6.00304880758836,"PRR11","55771"
"ENSG00000278224",-0.277227708434433,-4.25655987457315,-1.79300562190765,0.0736917180953905,0.155270603010363,-5.36282987006238,"PRICKLE4","29964"
"ENSG00000178773",-0.424239013302318,1.37138405230042,-1.79290471406953,0.0737078820741231,0.155284985011974,-5.63046668559897,"CPNE7","27132"
"ENSG00000272347",-0.425521763947199,-2.92733916486684,-1.79289646776907,0.0737092031409804,0.155284985011974,-5.39513186363055,NA,NA
"ENSG00000122692",0.101969853960382,5.97736186464867,1.79276259415033,0.073730652567548,0.155318942463168,-6.10227075983671,"SMU1","55234"
"ENSG00000198648",0.188156446291746,4.4815158970703,1.79238565385474,0.073791074006535,0.15542880431687,-5.95094897550595,"STK39","27347"
"ENSG00000215182",-0.345830146568486,-5.43079583758348,-1.79237068846717,0.0737934737134562,0.15542880431687,-5.3493832897036,"MUC5AC","4586"
"ENSG00000228925",0.253048324606646,-2.96090525613668,1.79206192524857,0.0738429983312742,0.155512902045122,-5.38607833240155,NA,NA
"ENSG00000178904",0.17064923199976,5.11461172729803,1.79204302521459,0.0738460307208877,0.155512902045122,-6.01878317854378,"DPY19L3","147991"
"ENSG00000169075",0.300156209311842,-5.58056905811707,1.79200045001173,0.0738528620142895,0.155512902045122,-5.34509316360409,NA,NA
"ENSG00000157191",0.104916245341016,6.26973435777438,1.79198867761008,0.0738547510158689,0.155512902045122,-6.12921565340612,"NECAP2","55707"
"ENSG00000197020",0.238272111661815,2.01773302209435,1.79192084092268,0.0738656368747123,0.155524584187138,-5.65732694063836,"ZNF100","163227"
"ENSG00000237836",-0.324170819334435,-2.59893366746969,-1.79178484772876,0.0738874638791899,0.155559299630326,-5.40478414973903,NA,NA
"ENSG00000286500",0.410713938654392,-5.144968232675,1.7916629965912,0.0739070255681909,0.155589241109452,-5.34940742743595,NA,NA
"ENSG00000255993",-0.26028625748137,-4.7004217490808,-1.79162199771948,0.0739136083838577,0.155591857082008,-5.35867074351656,"PSMC1P9","643668"
"ENSG00000229325",0.256538852157086,-3.14598024215218,1.79130882115055,0.0739639081678468,0.155677932529811,-5.38282667905522,NA,NA
"ENSG00000257185",0.46763124800824,-5.2245579275051,1.7912448779285,0.0739741816412526,0.155677932529811,-5.34901495350953,"LINC02293","102724890"
"ENSG00000224361",0.518281451717421,-4.37006935019984,1.79124182181686,0.0739746726824438,0.155677932529811,-5.35837881251816,NA,NA
"ENSG00000104907",-0.128068891759614,5.70113779850798,-1.79123436421006,0.0739758709457454,0.155677932529811,-6.09305525841823,"TRMT1","55621"
"ENSG00000286891",0.705328686976789,-3.01898274911604,1.79119110355142,0.0739828222376945,0.155681316533112,-5.38058146959723,"LOC124900848","124900848"
"ENSG00000227308",0.328177692786359,-5.01887462360466,1.79103819929369,0.0740073957865412,0.155721779709444,-5.35228023456679,NA,NA
"ENSG00000182329",0.274660689861363,-3.37581004300056,1.79089414779238,0.0740305527163777,0.155759256495117,-5.37806701114914,"KIAA2012","100652824"
"ENSG00000108433",-0.0895566172794942,5.63103589864929,-1.79083674705616,0.0740397818001327,0.155767425989506,-6.08422872884673,"GOSR2","9570"
"ENSG00000233456",-0.346128884753293,-5.4449176913503,-1.79079209643703,0.07404696152973,0.155771283114095,-5.35201869537133,NA,NA
"ENSG00000197561",-0.350751965408402,-5.02425871743192,-1.79072799106769,0.0740572705425658,0.155781722224258,-5.35688260232314,"ELANE","1991"
"ENSG00000237991",-0.205443225141729,-0.49115664813649,-1.7906673851082,0.0740670178855081,0.155790978422767,-5.48330499377118,"RPL35P1","440737"
"ENSG00000225891",0.236301294375208,-3.01586578295023,1.79058621100677,0.0740800748807749,0.155807194234192,-5.38752046587274,NA,NA
"ENSG00000127603",0.127891361761965,7.81588772925471,1.79030951750393,0.0741245956990708,0.155889578481892,-6.25152285822752,"MACF1","23499"
"ENSG00000271344",-0.31638001692602,-2.4447985991378,-1.79026937221227,0.0741310570202216,0.155890636506881,-5.41186764084112,NA,NA
"ENSG00000174007",0.147757272978005,2.20097454271561,1.7902399070916,0.0741357996787253,0.155890636506881,-5.68422524818224,"CEP19","84984"
"ENSG00000279059",-0.122966096333684,1.90673556149526,-1.79014405814315,0.0741512290931533,0.155911828740573,-5.67013457540597,NA,NA
"ENSG00000247400",0.206445591741972,1.10076450084825,1.78990069069128,0.0741904173332738,0.155981979343504,-5.57866538341464,"DNAJC3-DT","100289274"
"ENSG00000004939",0.35258367208508,-4.8374365244725,1.78987037759615,0.074195299688414,0.155981979343504,-5.35621340472452,"SLC4A1","6521"
"ENSG00000272072",0.231991377629432,-1.61972888388472,1.78982983279214,0.0742018304177669,0.15598445389986,-5.4290356071608,NA,NA
"ENSG00000176454",0.136435851787049,4.51539577930405,1.78930186986205,0.0742869147727396,0.15614406602271,-5.96288068914834,"LPCAT4","254531"
"ENSG00000232630",0.210950193930395,-1.04095846781616,1.78929218543782,0.0742884762220896,0.15614406602271,-5.45038149453996,NA,NA
"ENSG00000105221",-0.11884077544467,7.27249642754226,-1.78894714579805,0.0743441255844924,0.156249761453493,-6.22398950842504,"AKT2","208"
"ENSG00000244171",0.235413755743243,-3.21585228712927,1.78874990229924,0.0743759531530397,0.156299563048014,-5.38596279568862,NA,NA
"ENSG00000163463",-0.191376849508607,0.940424464598303,-1.78872224290497,0.0743804172162244,0.156299563048014,-5.58567243826271,"KRTCAP2","200185"
"ENSG00000135324",0.572397277820668,-0.280802417311349,1.78870057286367,0.0743839147866476,0.156299563048014,-5.47653657233722,"MRAP2","112609"
"ENSG00000126883",-0.119590392147535,6.45857881924476,-1.78863034553605,0.0743952504875808,0.156312109194934,-6.16058785609533,"NUP214","8021"
"ENSG00000270441",-0.205756644732802,-0.193071953398339,-1.78850095025465,0.0744161404570817,0.156344726590535,-5.50373239915021,NA,NA
"ENSG00000286590",0.319872354311209,-4.77465868268956,1.78843020057246,0.0744275645357735,0.156354311523877,-5.35962119887594,NA,NA
"ENSG00000228510",-0.331868688845061,-4.16533351596058,-1.78840623041509,0.0744314353664257,0.156354311523877,-5.37301445190571,NA,NA
"ENSG00000104331",0.146655463950711,6.91339822338866,1.78834408136861,0.0744414722994561,0.156364122047217,-6.18551480958052,"BPNT2","54928"
"ENSG00000164236",0.355342144147239,1.00691401884389,1.78799464333511,0.074497926430925,0.156471423334157,-5.5680554755693,"ANKRD33B","651746"
"ENSG00000234975",-0.220798197282402,-0.344716483369381,-1.78752679155759,0.0745735660811007,0.156614992549749,-5.49707902589233,"FTH1P2","2497"
"ENSG00000226415",-0.20788897655803,0.189518874034398,-1.78750536274766,0.074577032078364,0.156614992549749,-5.53034792382231,NA,NA
"ENSG00000054277",0.286933288046254,2.11532434537608,1.7871080549642,0.0746413184513453,0.156729786740738,-5.67273999358297,"OPN3","23596"
"ENSG00000188610",0.210456957891693,0.336730283563518,1.78707776272021,0.0746462217503233,0.156729786740738,-5.52596181935326,"FAM72B","653820"
"ENSG00000057252",0.200811397059742,6.38894787283382,1.78706781136452,0.0746478325988887,0.156729786740738,-6.14369229503386,"SOAT1","6646"
"ENSG00000254391",0.382424476942059,-3.38154078177409,1.78681398760569,0.074688929262368,0.15680477323738,-5.38389052336211,NA,NA
"ENSG00000268266",-0.357683135372871,-4.23690181769079,-1.78676048841435,0.0746975936951156,0.156810896866276,-5.37491495182711,NA,NA
"ENSG00000095739",-0.331147691615845,6.15255271821797,-1.78671755278595,0.0747045479077074,0.156810896866276,-6.14865478787989,"BAMBI","25805"
"ENSG00000172175",0.157831206584141,4.34383679263588,1.78668771971653,0.0747093802330339,0.156810896866276,-5.94553333952597,"MALT1","10892"
"ENSG00000096063",0.148484545467402,4.70589097078457,1.78666306365286,0.0747133741864923,0.156810896866276,-5.98786396567011,"SRPK1","6732"
"ENSG00000238083",0.153262183985364,1.25806105087386,1.786497715628,0.0747401628842044,0.156855822645983,-5.60116851973682,"LRRC37A2","474170"
"ENSG00000249853",0.619976097251858,-2.58889097425883,1.78635251153074,0.0747636944762508,0.156893906817923,-5.4005761510424,"HS3ST5","222537"
"ENSG00000198658",-0.22587490921268,-2.92076684066205,-1.78584456565339,0.0748460593281146,0.157055440013248,-5.40483254318678,NA,NA
"ENSG00000036530",0.291197548669992,-1.59308146390532,1.78573886432392,0.0748632084414476,0.157080112426186,-5.43615857357309,"CYP46A1","10858"
"ENSG00000101084",-0.221705285997287,-0.713932989505085,-1.78540440521525,0.0749174927167685,0.157180429744509,-5.48131564275711,"RAB5IF","55969"
"ENSG00000172869",0.204037095520772,5.37780015695028,1.78537782399141,0.0749218083570751,0.157180429744509,-6.05401484906552,"DMXL1","1657"
"ENSG00000085185",0.162183029452883,4.6533045309541,1.78507530579487,0.0749709385758496,0.157272176999493,-5.98311591143579,"BCORL1","63035"
"ENSG00000268442",-0.324706765197487,-4.02693027864583,-1.78494132661567,0.0749927057890793,0.157306513741585,-5.38163579181909,"HAVCR1P1","100101266"
